ID,タイプ,SKU,名前,公開済み,オススメですか ?,カタログでの表示,簡単な説明,説明,セール価格の開始日,セール価格の終了日,課税ステータス,税区分,在庫の有無,在庫,在庫量わずか,お取り寄せを許可する ?,個別に販売しますか ?,重量 (kg),長さ(cm),幅 (cm),高さ (cm),カスタマーレビューを許可しますか ?,注意事項,セール価格,標準価格,カテゴリー,タグ,配送クラス,画像,ダウンロード制限,ダウンロード有効期限日,親,セット販売商品,アップセル,クロスセル,外部 URL,ボタンのテキスト,位置,属性 1 の名前,属性 1 の値,属性 1 を表示,属性 1 のグローバル,メタ: _aioseop_keywords,メタ: _aioseop_description,メタ: _aioseop_title,メタ: _aioseop_custom_link,メタ: _aioseop_sitemap_exclude,メタ: _aioseop_disable,メタ: _aioseop_disable_analytics,メタ: _aioseop_noindex,メタ: _aioseop_nofollow,メタ: p_summarys,メタ: _p_summarys,メタ: _wp_old_date,メタ: p_summarys_0_title,メタ: _p_summarys_0_title,メタ: p_summarys_0_overview,メタ: _p_summarys_0_overview,メタ: p_summarys_1_title,メタ: _p_summarys_1_title,メタ: p_summarys_1_overview,メタ: _p_summarys_1_overview,属性 2 の名前,属性 2 の値,属性 2 を表示,属性 2 のグローバル,属性 3 の名前,属性 3 の値,属性 3 を表示,属性 3 のグローバル,属性 4 の名前,属性 4 の値,属性 4 を表示,属性 4 のグローバル,属性 5 の名前,属性 5 の値,属性 5 を表示,属性 5 のグローバル,メタ: _aioseo_og_article_section,メタ: _monsterinsights_sitenote_active,メタ: _aioseo_keywords,メタ: _aioseo_description,属性 1 のデフォルト,メタ: _aioseo_title
5137,variation,,ダブルバースイングピアス（ロング）,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7500,,,,,,,P1804PL2OTFR0000,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
5154,variation,,ティアドロップフレームピアス（フローライト）,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,13000,,,,,,,P1905FL2OTFR0000,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
5157,variation,,アーモンドアローピアス（グリーンオニキス）,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,12600,18000,,,,,,,P1909OX2GRFR0000,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
6400,variation,,パールトライアングル×スティック ピアス (複製),'-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17000,,,,,,,P1522PE2OTFR0000-1,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
6620,variation,,バブルヨーヨーピアス（モルガナイト）,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,11000,,,,,,,P2204MR2OTFR0000,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
7887,variation,,K10 パールフロートリング（ホワイト） - L(12-13号),1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,23000,,,,,,,R2301PE1WHFR0000,,,,,,0,サイズ,L(12-13号),,1,,,,,,,,,,,,,,,,,,,,
9413,simple,B2402PE2MSFR0000,ポッピングストーンブレスレット（パール＆ムーンストーン）,1,0,visible,乳白色のムーンストーンに淡水パールを鈴なりにあしらったブレスレット。\n質感の異なる白の組み合わせが色彩に柔らかな奥行きをもたらします。\n金具部分は長さが２段階で着用できるバーエンドの仕様です。\nムーンストーン：健康をもたらし、幸福を引き寄せる。\nパール：美と健康の象徴。女性の運気を向上させる。\n\n\n素材 K14GF、淡水パール、ホワイトムーンストーン\nサイズ 全長約19cm（最短17.5cm）\n製造国 日本\n\nブランド\nNATURALI JEWELRY\n\n独自商品コード\nB2402PE2MSFR0000,,,,taxable,,1,,,0,0,,,,,0,,,13000,素材 > ゴールド/K14GF," 素材 > ゴールド/全て"," 宝石 > パール"," 商品種別 > ブレスレット"," 宝石 > ムーンストーン",,,http://localhost:8080/wp-content/uploads/2024/06/B2402PE2MSFR0000_1.jpg," http://localhost:8080/wp-content/uploads/2024/06/B2402PE2MSFR0000_2.jpg"," http://localhost:8080/wp-content/uploads/2024/06/B2402PE2MSFR0000_3.jpg"," http://localhost:8080/wp-content/uploads/2024/06/B2402PE2MSFR0000_4.jpg"," http://localhost:8080/wp-content/uploads/2024/06/B2402PE2MSFR0000_5-scaled.jpg"," http://localhost:8080/wp-content/uploads/2024/06/B2402PE2MSFR0000_6-scaled.jpg"," http://localhost:8080/wp-content/uploads/2024/06/DSCF1812_re-scaled.jpg"," http://localhost:8080/wp-content/uploads/2024/06/B2402PE2MSFR0000_7-scaled.jpg"," http://localhost:8080/wp-content/uploads/2024/06/DSCF1825_re-scaled.jpg"," http://localhost:8080/wp-content/uploads/2024/06/DSCF1821_re-scaled.jpg"," http://localhost:8080/wp-content/uploads/2024/06/DSCF1827_re-scaled.jpg"," http://localhost:8080/wp-content/uploads/2020/11/8c728e9b840347904d26901ba2c12acf.jpg"," http://localhost:8080/wp-content/uploads/2020/11/207e47f8663d87d5f52c1bec119ba663.jpg",,,,,B2403BR2OTFR0000,,,,0,,,,,,,,,,,,,,,field_5e296c9373e2b,,,,,,,,,
9976,variation,,ボールリンクピアス　(ルビー),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8000,,,,,,,P1913RU2OTFR0000,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
9977,variation,,ボールリンクピアス　(メタル),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7000,,,,,,,P1904PL2OTFR0000,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
9978,variation,,トパーズ ブルーグラデーション3段ピアス（11月）,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14000,,,,,,,BDP1602BG2OTFR0000,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
9979,variation,,マーキスエアリー ピアス,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10000,,,,,,,P1805PL2OTFR0000,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
9980,variation,,パール V字ピアス,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,18000,,,,,,,P1704PE2OTFR0000,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
9983,variation,,ゴールドボール スイング ピアス,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,9500,,,,,,,P1806PL2OTFR0000,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
9994,variation,,ビッグストーン ピアス（ピンクカルセドニー）,1,0,visible,,,,,taxable,parent,1,7,,0,0,,,,,0,,9100,13000,,,,,,,P1801PK2CCFR0000,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
9995,variation,,ダブルバースイング ピアス (ロング),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7500,,,,,,,P1804PL2OTFR0000,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
10004,variation,,アーモンドアロー ピアス（グリーンオニキス）,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,12600,18000,,,,,,,P1909OX2GRFR0000,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
10117,variation,,K10 パールフロートリング（ホワイト） - L(12-13号),1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,23000,,,,,,,R2301PE1WHFR0000,,,,,,0,サイズ,L(12-13号),,1,,,,,,,,,,,,,,,,,,,,
10120,variation,,パールトライアングル×スティック ピアス (複製),'-1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,17000,,,,,,,P1522PE2OTFR0000-1,,,,,,0,ピアス・イヤリング,,,1,,,,,,,,,,,,,,,,,,,,
3438,variation,,K10 オーバルパレットリング（ピンクサファイア） - 7号,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,28000,,,,,,,R1901PK1SPFR0000,,,,,,1,サイズ,7号,,1,,,,,,,,,,,,,,,,,,,,
3444,variation,,K10 オーバルパレットリング（イエローサファイア） - 7号,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,28000,,,,,,,R1901YE1SPFR0000,,,,,,1,サイズ,7号,,1,,,,,,,,,,,,,,,,,,,,
3450,variation,,K10 オーバルパレットリング（ブルーサファイア） - 7号,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,28000,,,,,,,R1901BL1SPFR0000,,,,,,1,サイズ,7号,,1,,,,,,,,,,,,,,,,,,,,
3456,variation,,マーブルボールリング - 10号,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,11000,,,,,,,R2001HL2OTFR0000,,,,,,1,サイズ,10号,,1,,,,,,,,,,,,,,,,,,,,
3458,variation,,K10 ダイヤモンドバーリング - 0号,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23000,,,,,,,R1701DI1OTFR0000,,,,,,1,サイズ,0号,,1,,,,,,,,,,,,,,,,,,,,
3467,variation,,K18 ランダムスターリング - 7号,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,180000,,,,,,,R2001DI1OTFR0000,,,,,,1,サイズ,7号,,1,,,,,,,,,,,,,,,,,,,,
3474,variation,,K18 ダブルスターリング - 7号,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,150000,,,,,,,R2002DI1OTFR0000,,,,,,1,サイズ,7号,,1,,,,,,,,,,,,,,,,,,,,
3913,variation,,K10 南洋パールスパイラルリング - 7号,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30000,,,,,,,R2003PE1OTFR0000,,,,,,1,サイズ,7号,,1,,,,,,,,,,,,,,,,,,,,
4192,variation,,【公式サイト限定販売】K18 YG ロープリング - 2号,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,10000,,,,,,,R1503PL1OTFR0000,,,,,,1,サイズ,2号,,1,,,,,,,,,,,,,,,,,,,,
4208,variation,,パールハンマー打ちピンキーリング - S(5～6号前後),1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10000,,,,,,,R1504PE2OTFR0000,,,,,,1,サイズ,S(5～6号前後),,1,,,,,,,,,,,,,,,,,,,,
4213,variation,,【公式サイト限定販売】K18 YG ツイストリング - 1号,1,0,visible,,,,,taxable,parent,1,1,,0,0,,,,,0,,,10000,,,,,,,R1504PL1OTFR0000,,,,,,1,サイズ,1号,,1,,,,,,,,,,,,,,,,,,,,
4241,variation,,【公式サイト限定販売】K18 YG WG ミラーボール7粒リング - 5号,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,16000,,,,,,,R1502PL1OTFR0000,,,,,,1,サイズ,5号,,1,,,,,,,,,,,,,,,,,,,,
4520,variation,C1601PLI1OTFR0000-A,K18 YG オーバルフラワーイニシャルチャーム - A,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21500,,,,,,,C1601PLI1OTFR0000,,,,,,1,イニシャル,A,,1,,,,,,,,,,,,,,,,,,,,
4661,variation,,マルベリーピアス S サファイア - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15000,,,,,,,P2013SP2OTS10000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
4670,variation,,マルベリーピアス L サファイア - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,P2013SP2OTL10000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
4685,variation,,マルベリーピアス S ルビー - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15000,,,,,,,P2013RU2OTS10000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
4694,variation,,マルベリーピアス L ルビー - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,P2013RU2OTL10000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
4698,variation,,マルベリーピアス L　パール - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20000,,,,,,,P2009PE2OTL10000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
4715,variation,,マルベリーピアス S パール - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15000,,,,,,,P2009PE2OTS10000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
4719,variation,,コニファーピアス ラブラドライト - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,11000,,,,,,,P2014LB2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
4727,variation,,コニファーピアス パイライト - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,11000,,,,,,,P2014PR2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5105,variation,,オーバルフレームストーンピアス - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15000,,,,,,,P1906QO2SMFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5112,variation,,ターコイズフェザーピアス - イヤリング,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,16000,,,,,,,LP1702TQ2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5115,variation,,ターコイズV字ピアス - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,19000,,,,,,,P1804TQ2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5121,variation,,天然石ミックスカラー3段ピアス（ハーブガーデン） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14000,,,,,,,P1701MA2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5124,variation,,サークルレイヤードピアス - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14000,,,,,,,P1807PL2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5126,variation,,天然石ウィンドベルピアス（タイガーアイ） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10000,,,,,,,P1811TG2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5128,variation,,天然石ウィンドベルピアス（ムーンストーン） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10000,,,,,,,P1811MS2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5130,variation,,天然石ウィンドベルピアス（カーネリアン） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,10000,,,,,,,P1811CA2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5132,variation,,天然石マーキスシャンデリアピアス（ガーネット) - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15000,,,,,,,P1812GA2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5134,variation,,ビッグストーンピアス（アイスクォーツ） - イヤリング,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,9100,13000,,,,,,,P1801IC2QOFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5138,variation,,ダブルバースイングピアス（ショート） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,7000,,,,,,,P1803PL2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5140,variation,,メタルフリンジピアス（ガーネット） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,15000,,,,,,,P1910GA2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5142,variation,,マロンフープピアス（グリーンオニキス） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,7700,11000,,,,,,,P1911OX2GRFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5144,variation,,ビッグストーンピアス（グリーンアメジスト） - イヤリング,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,9100,13000,,,,,,,P1801GR2AMFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5146,variation,,モビールピアス（スモーキークオーツ） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,8400,12000,,,,,,,P1912QO2SMFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5148,variation,,モビールピアス（ラピスラズリ） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,8400,12000,,,,,,,P1912LP2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5150,variation,,ゴールドボールオーバルピアス - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,11200,15000,,,,,,,P1901PL2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5152,variation,,オーバルフレームピアス - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,9100,13000,,,,,,,P1904PR2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5155,variation,,ティアドロップフレームピアス（アイスクォーツ） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,13000,,,,,,,P1905QO2ICFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5158,variation,,アーモンドアローピアス（オリーブジェイド） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,12600,18000,,,,,,,P1909JD2OLFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5160,variation,,カルセドニーロングピアス（ピンクカルセドニー） - イヤリング,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,8000,,,,,,,P1901PK2CCFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5162,variation,,カルセドニーロングピアス（ブルーカルセドニー) - イヤリング,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,8000,,,,,,,P1901BL2CCFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5164,variation,,スキップカラーピアス（ベリー） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8000,,,,,,,P2009BR2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5166,variation,,スキップカラーピアス（アクア） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8000,,,,,,,P2009AQ2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5168,variation,,マーブルボールピアス - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8000,,,,,,,P2010HL2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5170,variation,,スキップカラーピアス（マルチ） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,9000,,,,,,,P2008MA2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5172,variation,,グロッシーフルーツピアス（アベンチュリン） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8000,,,,,,,P2006AV2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5177,variation,,ディスクチェーンロングピアス - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,8000,,,,,,,P2007TO2WHFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5179,variation,,サファイアブルーグラデーションV字ピアス - イヤリング,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,21000,,,,,,,P1703BG2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5181,variation,,パールドロップツイストピアス - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14000,,,,,,,P1701PE2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5183,variation,,天然石＆パールビッグ３段ピアス（アイスホワイト） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14000,,,,,,,P1813QO2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5185,variation,,ケシパールブーケピアス - イヤリング,1,0,visible,,,,,taxable,parent,0,,,0,0,,,,,0,,,15000,,,,,,,P1905PE2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5187,variation,,メタルフリンジピアス（パール） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,13000,,,,,,,P1902PE2OTFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5189,variation,,【公式サイト限定販売】ビッグクリスタルチェーンピアス（イエロー） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3750,,,,,,,P1710SS2YWFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5191,variation,,【公式サイト限定販売】ビッグクリスタルチェーンピアス（レッド） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3750,,,,,,,P1710SS2RDFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5193,variation,,【公式サイト限定販売】ビッグクリスタルチェーンピアス（ブルー） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,3750,,,,,,,P1710SS2BLFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5195,variation,,【公式サイト限定販売】クリスタルラインピアス（ブルー） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4500,,,,,,,ZOP1803SS2BLFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
5197,variation,,【公式サイト限定販売】クリスタルラインピアス（レッド） - イヤリング,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,4500,,,,,,,ZOP1803SS2RDFR0000,,,,,,1,ピアス・イヤリング,イヤリング,,1,,,,,,,,,,,,,,,,,,,,
